item_uuid,Item Label,URI,Citation URI,Project,Arches Project UUID,Latitude (WGS 84),Longitude (WGS 84),Early BCE/CE,Late BCE/CE,Item Category,Item Category (AFS concept),Creator,Weight (grams),Decoration,New Simple Decoration,Other info,As,Au,Ba,Br,Ca,Nd,Rb,Sb,Sc,Sm,Ta,Tb,Th,U,Yb,Zn,Ce,Co,Cr,Cs,Eu,Fe,Hf,K,La,Lu,Na,geo_point
76a5b3c1-7500-4c20-81ef-9df120a0902e,Sherd 1610,https://opencontext.org/subjects/76a5b3c1-7500-4c20-81ef-9df120a0902e,https://n2t.net/ark:/28722/k2kw5rs05,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,0.5,brown lines on red,,,4,,570,,12,40,53,0.5,15.7,5.2,0.9,0.7,6.9,0.001,2.2,79,53,24,93.7,3.5,1.1,3.89,2.7,0.001,27.5,0.3,0.47,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
37c6e562-9dff-4f23-b5eb-b92d86c934d5,Sherd 1611,https://opencontext.org/subjects/37c6e562-9dff-4f23-b5eb-b92d86c934d5,https://n2t.net/ark:/28722/k2qn6gk3t,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.19,self slipped brownish,,,7,,240,,12,15,49,0.8,13.7,3.75,0.9,0.001,4.6,1.2,1.8,120,39,38,357,2.5,1,3.92,3,1.4,20,0.23,0.753,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
bb44ff60-33a0-4052-9021-3c0f7c768468,Sherd 1612,https://opencontext.org/subjects/bb44ff60-33a0-4052-9021-3c0f7c768468,https://n2t.net/ark:/28722/k2vd76c6g,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.33,hatched diamonds brown,,,14,,160,,5.7,16,36,4.9,13.7,3.25,0.8,0.001,4.8,2.6,1.4,89,34,107,1360,2.5,0.85,6.32,2.4,0.001,19.1,0.18,0.44,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
f9c11854-c7a1-405f-a6d9-9e2e822ae0d6,Sherd 1613,https://opencontext.org/subjects/f9c11854-c7a1-405f-a6d9-9e2e822ae0d6,https://n2t.net/ark:/28722/k2057x10m,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.12,,,,8,,110,,7.1,13,25,1.8,9.13,2.13,0.5,0.001,2.9,1.1,0.91,44,25,68.4,1200,1.3,0.36,4.4,1.6,0.001,12.5,0.11,0.22,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
d6b1a15e-4c27-4560-9a1b-ec4d15f08a95,Sherd 1614,https://opencontext.org/subjects/d6b1a15e-4c27-4560-9a1b-ec4d15f08a95,https://n2t.net/ark:/28722/k23t9xf07,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.23,red,,,7,,400,,10,18,39,0.9,16.1,3.42,0.6,0.5,4.8,1.0,1.8,77,34,32,396,2.4,0.83,4.35,2.4,1.7,17.3,0.24,0.724,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
23a15d58-7600-4380-8b7d-784108c6db68,Sherd 1615,https://opencontext.org/subjects/23a15d58-7600-4380-8b7d-784108c6db68,https://n2t.net/ark:/28722/k27m0n74x,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.11,marly?,,,5,,240,,6.9,11,33,0.4,24.4,2.53,0.5,0.001,3.6,0.001,1.4,97,24,52.5,2940,2.8,0.81,5.79,1.8,1.9,12.6,0.22,0.797,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
a118fca2-b6ea-435d-94a4-5557e952b331,Sherd 1616,https://opencontext.org/subjects/a118fca2-b6ea-435d-94a4-5557e952b331,https://n2t.net/ark:/28722/k2cc1c214,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.65,self slipped,,,6,,320,,12,16,43,0.8,13.3,3.52,0.8,0.001,4.6,1.3,1.7,76,34,26,383,2.1,0.69,3.66,3,1.6,18.6,0.24,0.759,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
34ff9e09-37df-4dd5-a66d-7eff1b4fd6cd,Sherd 1617,https://opencontext.org/subjects/34ff9e09-37df-4dd5-a66d-7eff1b4fd6cd,https://n2t.net/ark:/28722/k2h422v7t,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.3,red interior and exterior,,,21,,180,,15,15,24,1.6,11.6,2.74,0.6,0.001,2.7,0.001,1.3,67,23,64.4,1140,1,0.72,4.02,1.5,1.4,13.6,0.19,0.36,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
78104de3-693b-45a8-81fa-11101c9e8991,Sherd 1618,https://opencontext.org/subjects/78104de3-693b-45a8-81fa-11101c9e8991,https://n2t.net/ark:/28722/k2mw2sn99,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.76,,,,15,,200,,7.5,13,20,1.4,14.5,2.05,0.7,0.001,2.5,0.7,1.1,57,18,85,1770,1.8,0.32,5.73,1.3,1,10.8,0.13,0.32,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
803cae9b-73c1-4807-a514-8ed81fd27e0c,Sherd 1619,https://opencontext.org/subjects/803cae9b-73c1-4807-a514-8ed81fd27e0c,https://n2t.net/ark:/28722/k2rn3hg2k,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.46,marly? Cream/peach,,,6,,210,,12,18,64,0.8,21.1,3.6,1.2,0.8,5.7,1.3,2,100,36,33,297,4.1,0.92,5.15,2.3,1.8,19.2,0.29,0.733,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
4f6badec-2557-40bf-a71a-53ef875ce63b,Sherd 1620,https://opencontext.org/subjects/4f6badec-2557-40bf-a71a-53ef875ce63b,https://n2t.net/ark:/28722/k2wd4784r,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.32,coarse carbonates?,,,13,,150,,8.2,15,24,2.3,9.78,2.29,0.6,0.001,3.8,1.9,1,68,25,86.1,2690,0.8,0.39,4.9,1.3,1.3,13.5,0.15,0.3,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
a767e3fd-5034-41fc-8e65-60604cbf9de1,Sherd 1621,https://opencontext.org/subjects/a767e3fd-5034-41fc-8e65-60604cbf9de1,https://n2t.net/ark:/28722/k21267h7w,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.97,rim marly?,,,8,,300,,6.7,17,62,0.8,17.8,4.4,0.7,0.7,6,1.3,2,80,42,34,330,4.2,1.1,4.39,2.3,2.5,22.8,0.27,0.894,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
c95ec907-b4e0-4b92-9f61-82b705387464,Sherd 1622,https://opencontext.org/subjects/c95ec907-b4e0-4b92-9f61-82b705387464,https://n2t.net/ark:/28722/k24t6zb0g,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.37,sandy,,,14,,350,,5.6,26,85,1.0,17.3,6.35,1.9,0.7,8.3,0.8,2.8,82,64,28,683,4.9,1.4,4.73,4.3,2.4,34.3,0.38,0.723,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
023d8dfd-9d8e-4ba3-ad4e-d8431e36f439,Sherd 1623,https://opencontext.org/subjects/023d8dfd-9d8e-4ba3-ad4e-d8431e36f439,https://n2t.net/ark:/28722/k28k7p453,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.22,,,,8,,320,,9.2,18,63,0.9,18.9,4.17,1.4,0.8,6.1,1.6,2.1,85,40,35,506,3.6,0.92,4.98,3.1,1.5,21.9,0.28,0.657,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
615f91f2-0412-483c-8d9a-a1ef0b41d744,Sherd 1624,https://opencontext.org/subjects/615f91f2-0412-483c-8d9a-a1ef0b41d744,https://n2t.net/ark:/28722/k2db8cz1d,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,0.96,marly,,,9,,310,,11,22,65,1.2,16.3,4.14,1.6,0.8,9,1.3,2,92,48,25,355,8.2,1,4.38,3.2,1.4,26,0.25,0.879,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
5354a777-621b-4479-969c-df3ab5f678cb,Sherd 1625,https://opencontext.org/subjects/5354a777-621b-4479-969c-df3ab5f678cb,https://n2t.net/ark:/28722/k2j393r42,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.37,brown orange,,,12,,130,,8.1,15,36,0.9,26.3,2.67,0.001,0.001,2.7,2.0,1.8,120,22,26,188,2.4,0.71,5.39,1.8,1.4,12.2,0.25,1.43,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
ad981a0f-9592-47a3-a812-f4800728c4aa,Sherd 1626,https://opencontext.org/subjects/ad981a0f-9592-47a3-a812-f4800728c4aa,https://n2t.net/ark:/28722/k2nv9tj6j,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,0.76,brown bands and lines,,,7,,250,,8.1,19,67,0.6,17.5,3.39,1.3,0.001,5.3,0.001,1.8,80,34,28,283,4,1.1,4.53,2.1,1.9,16.7,0.26,1.01,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
c7fa956f-0b49-4d37-afce-8eb578a1be62,Sherd 1627,https://opencontext.org/subjects/c7fa956f-0b49-4d37-afce-8eb578a1be62,https://n2t.net/ark:/28722/k2sn0jc0v,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.28,,,,6,,290,,6.5,15,44,0.8,15.3,3.53,1.3,0.7,4.8,1.0,1.9,76,35,31,808,2.5,0.81,4.07,3.5,1.4,19.2,0.26,0.956,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
f55c65cb-9eef-457c-835c-9e269ebb2db6,Sherd 1628,https://opencontext.org/subjects/f55c65cb-9eef-457c-835c-9e269ebb2db6,https://n2t.net/ark:/28722/k2x92js2r,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,0.76,,,,7,,230,,9,23,49,1.0,17.2,3.72,0.001,0.001,5.3,0.001,2,110,34,31,416,1.7,0.88,4.54,2.6,1.7,19.5,0.24,0.782,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
58beed70-84ee-4140-b11d-85bd926073dd,Sherd 1629,https://opencontext.org/subjects/58beed70-84ee-4140-b11d-85bd926073dd,https://n2t.net/ark:/28722/k22238d6n,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.34,,,,11,,120,,5.6,16,38,2.2,10.5,2.46,0.9,0.6,3.7,0.6,1,49,26,89.7,1340,2.5,0.59,4.87,1.8,1.2,13.8,0.15,0.27,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
2c526a0e-4ad8-4a79-a564-099e1accab34,Sherd 1630,https://opencontext.org/subjects/2c526a0e-4ad8-4a79-a564-099e1accab34,https://n2t.net/ark:/28722/k25t40722,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.45,brown bands on cream,,,10,,240,,8.4,17,38,0.6,14.3,2.51,1,0.001,3.5,0.001,1.3,63,23,66.3,580,2.5,0.7,4.8,1.4,1,13.6,0.15,0.512,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
dfbefe9c-302f-4c72-bf93-8ecc4cdd0bfa,Sherd 1631,https://opencontext.org/subjects/dfbefe9c-302f-4c72-bf93-8ecc4cdd0bfa,https://n2t.net/ark:/28722/k29k4q179,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,0.73,everted,,,8,,360,,12,21,58,0.9,17.9,4.61,0.9,0.001,6.7,1.9,2.2,100,46,32,312,3.6,0.9,4.82,2.7,1.9,24.8,0.28,0.668,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
b78f3792-7d0d-4eba-b1fa-4b05d6b30b50,Sherd 1632,https://opencontext.org/subjects/b78f3792-7d0d-4eba-b1fa-4b05d6b30b50,https://n2t.net/ark:/28722/k2fb5dt92,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.84,brown,,,7,,96,,2.2,12,32,3.1,12.9,2.56,0.6,0.6,3.9,1.1,1.1,59,28,109,1850,1.6,0.55,6.18,2.2,0.001,14.7,0.14,0.41,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
82dd3040-6f87-4012-bfce-162a3ddf8496,Sherd 1633,https://opencontext.org/subjects/82dd3040-6f87-4012-bfce-162a3ddf8496,https://n2t.net/ark:/28722/k2k364n3t,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.67,,,,14,,91,,6.1,16,26,3.1,12.4,2.68,0.8,0.001,4.1,1.3,1.2,110,29,98.1,5770,1.3,0.68,6.66,1.8,0.001,14.8,0.14,0.34,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
1e47cda7-c8ac-490c-a833-5c4de11ecf0c,Sherd 1634,https://opencontext.org/subjects/1e47cda7-c8ac-490c-a833-5c4de11ecf0c,https://n2t.net/ark:/28722/k2pv6vf6s,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.37,brown bands on cream,,,9,,180,,11,18,53,0.9,20.5,3.33,0.8,0.001,4.6,1.5,1.8,110,30,28,241,3.5,0.87,4.93,2.1,1.9,16.3,0.24,0.962,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
bc1b200d-28b6-43a3-b03f-964a83c67850,Sherd 1635,https://opencontext.org/subjects/bc1b200d-28b6-43a3-b03f-964a83c67850,https://n2t.net/ark:/28722/k2th8vv76,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.48,brown bands on buff,,,10,,310,,10,17,62,1.0,17.2,4.26,1.1,0.7,7.5,1.0,2.1,90,46,28,405,4.5,1.1,4.55,3,1.7,24.2,0.28,0.663,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
aeb2c405-f684-4422-a1ca-419d744138b0,Sherd 1636,https://opencontext.org/subjects/aeb2c405-f684-4422-a1ca-419d744138b0,https://n2t.net/ark:/28722/k2z89kp1z,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,0.77,concentric brown circles,,,5,,360,,12,23,44,0.7,22.6,3.72,0.8,0.001,5,2.6,2.2,86,37,31,546,3.9,1,5.53,2.5,1.1,18.9,0.3,1.34,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
bd5d58dd-f8d0-4038-a279-b3047be062b9,Sherd 1637,https://opencontext.org/subjects/bd5d58dd-f8d0-4038-a279-b3047be062b9,https://n2t.net/ark:/28722/k2320998v,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.27,large jar,,,10,,340,,11,19,71,0.8,15.1,4.93,1.1,0.7,8.6,1.1,2.2,95,53,23,342,4.9,1.1,3.92,3.5,2,28.3,0.31,0.599,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
1bd7cd59-de22-4828-9c18-3a4b8d6def3e,Sherd 1638,https://opencontext.org/subjects/1bd7cd59-de22-4828-9c18-3a4b8d6def3e,https://n2t.net/ark:/28722/k26t11448,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.05,,,,6,,300,,10,23,59,0.8,18,3.9,0.9,0.001,5.2,0.7,2,75,39,35,568,3.1,1.2,4.81,3.1,1.1,20.5,0.3,0.783,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
156f4c00-6290-417f-a014-dbb16a22c168,Sherd 1639,https://opencontext.org/subjects/156f4c00-6290-417f-a014-dbb16a22c168,https://n2t.net/ark:/28722/k2bk1qx6n,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.04,orange self slipped?,,,7,,300,,11,22,41,1.0,18.6,4.24,0.7,0.9,6.1,0.9,2.1,100,41,33,357,4.2,1,4.91,3.2,1.3,21.8,0.3,0.835,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
3c1d3623-3d5e-466d-b89d-888433c31ee3,Sherd 1640,https://opencontext.org/subjects/3c1d3623-3d5e-466d-b89d-888433c31ee3,https://n2t.net/ark:/28722/k2gb2fq99,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.56,red paint (blob),,,8,,270,,10,17,67,0.7,13.2,3.67,0.7,0.001,6.6,1.3,1.6,86,44,23,280,4.1,1,3.7,2.7,1.8,22.8,0.21,0.516,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
d28c30d4-689a-4674-8d42-1ae64c1fb785,Sherd 1641,https://opencontext.org/subjects/d28c30d4-689a-4674-8d42-1ae64c1fb785,https://n2t.net/ark:/28722/k2m335j13,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2.08,,,,12,,150,,8.5,14,37,1.5,18.1,2.96,0.6,0.001,4,0.6,1.5,150,30,70.6,9270,2.4,0.66,6.83,2.3,1.2,15,0.2,0.631,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
b84fde4d-9518-48b2-a366-ed365224bdcc,Sherd 1642,https://opencontext.org/subjects/b84fde4d-9518-48b2-a366-ed365224bdcc,https://n2t.net/ark:/28722/k2qr55z45,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.38,"interior ridge, marly",,,8,,190,,9.4,12,28,0.9,16.1,2.78,1,0.001,4,1.1,1.3,150,29,72.2,7000,1.9,0.64,6.58,2,1.1,14.3,0.2,0.46,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
27f9325f-1e23-4b89-a8a5-7ebcc1e7d07d,Sherd 1643,https://opencontext.org/subjects/27f9325f-1e23-4b89-a8a5-7ebcc1e7d07d,https://n2t.net/ark:/28722/k2vh5wr8x,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,2,,,,5,,180,,15,14,33,0.6,10.3,2.8,0.8,0.001,2.7,0.5,1.3,57,27,30,969,1.6,0.82,3.62,1.8,1.4,14.6,0.17,0.34,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
b6ddf235-eefc-4ee9-aafe-eb4135ae33bd,Sherd 1644,https://opencontext.org/subjects/b6ddf235-eefc-4ee9-aafe-eb4135ae33bd,https://n2t.net/ark:/28722/k2086md4d,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.91,,,,11,,460,,10,18,37,0.6,12.8,5.13,0.6,0.7,4.9,0.001,2.5,110,45,37,9910,1.7,1.1,3.67,2.8,1.1,28.4,0.36,0.37,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
40168801-d43e-4d0c-9abd-d22e65434cc4,Sherd 1645,https://opencontext.org/subjects/40168801-d43e-4d0c-9abd-d22e65434cc4,https://n2t.net/ark:/28722/k2417b68j,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.81,,,,8,,290,,3.7,19,50,3.7,14.6,4.1,1.4,0.6,6.2,2.1,1.8,83,44,114,1640,3.6,1,6.57,3.6,1.4,23.4,0.24,0.31,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
10527cf8-8677-49c9-a44f-771b78231f4a,Sherd 1646,https://opencontext.org/subjects/10527cf8-8677-49c9-a44f-771b78231f4a,https://n2t.net/ark:/28722/k27s8211h,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,1.32,,,,10,,260,,6,21,48,2.1,13.4,4.13,1.1,0.8,5.9,3.2,1.8,110,42,84.6,784,5.2,0.81,5.65,2.7,1.8,23.2,0.21,0.24,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
11f60216-e981-492a-9da0-91e504c51611,Sherd 1647,https://opencontext.org/subjects/11f60216-e981-492a-9da0-91e504c51611,https://n2t.net/ark:/28722/k2cj8rt3w,Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA,62881482-c448-4dfc-b142-6db23c52ec8d,36.85139,36.1654,-1500,-300,Pottery,,Marie-Henriette Gates|Peter Grave|Lisa Kealhofer|Ben Marsh,0.571,orange,,,22,,250,,1.6,33,140,1.6,20.1,9.37,2.7,0.001,18,2.3,3.2,130,126,31,137,10,1.7,6.49,4,2.6,62.1,0.42,0.25,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}"
