item_uuid,Item Label,cite,statement_cite,statement_cite_html
f20db744-fa40-4b9a-b4df-ca62cf8a25ac,AIA 1010,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1010 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/f20db744-fa40-4b9a-b4df-ca62cf8a25ac> ARK (Archive): https://n2t.net/ark:/28722/k2g73sk33","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1010 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/f20db744-fa40-4b9a-b4df-ca62cf8a25ac> ARK (Archive): https://n2t.net/ark:/28722/k2g73sk33","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1010 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/f20db744-fa40-4b9a-b4df-ca62cf8a25ac"" target=""_blank"">https://opencontext.org/subjects/f20db744-fa40-4b9a-b4df-ca62cf8a25ac</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2g73sk33"">https://n2t.net/ark:/28722/k2g73sk33</a>"
0ebb5fd1-e438-4575-bac4-9d022e1f7bf4,AIA 1011,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1011 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/0ebb5fd1-e438-4575-bac4-9d022e1f7bf4> ARK (Archive): https://n2t.net/ark:/28722/k2m04hc6r","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1011 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/0ebb5fd1-e438-4575-bac4-9d022e1f7bf4> ARK (Archive): https://n2t.net/ark:/28722/k2m04hc6r","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1011 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/0ebb5fd1-e438-4575-bac4-9d022e1f7bf4"" target=""_blank"">https://opencontext.org/subjects/0ebb5fd1-e438-4575-bac4-9d022e1f7bf4</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2m04hc6r"">https://n2t.net/ark:/28722/k2m04hc6r</a>"
93d65262-44ce-4a74-8822-1f79210dcea0,AIA 1012,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1012 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/93d65262-44ce-4a74-8822-1f79210dcea0> ARK (Archive): https://n2t.net/ark:/28722/k2qr57593","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1012 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/93d65262-44ce-4a74-8822-1f79210dcea0> ARK (Archive): https://n2t.net/ark:/28722/k2qr57593","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1012 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/93d65262-44ce-4a74-8822-1f79210dcea0"" target=""_blank"">https://opencontext.org/subjects/93d65262-44ce-4a74-8822-1f79210dcea0</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2qr57593"">https://n2t.net/ark:/28722/k2qr57593</a>"
15141710-63f8-4ae2-b5b5-bc1e3b4019f2,AIA 1013,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1013 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/15141710-63f8-4ae2-b5b5-bc1e3b4019f2> ARK (Archive): https://n2t.net/ark:/28722/k2vh5z03g","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1013 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/15141710-63f8-4ae2-b5b5-bc1e3b4019f2> ARK (Archive): https://n2t.net/ark:/28722/k2vh5z03g","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1013 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/15141710-63f8-4ae2-b5b5-bc1e3b4019f2"" target=""_blank"">https://opencontext.org/subjects/15141710-63f8-4ae2-b5b5-bc1e3b4019f2</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2vh5z03g"">https://n2t.net/ark:/28722/k2vh5z03g</a>"
1f1cdffc-205e-4c56-ace5-bae1ca4ec2ab,AIA 1014,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1014 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/1f1cdffc-205e-4c56-ace5-bae1ca4ec2ab> ARK (Archive): https://n2t.net/ark:/28722/k2057z754","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1014 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/1f1cdffc-205e-4c56-ace5-bae1ca4ec2ab> ARK (Archive): https://n2t.net/ark:/28722/k2057z754","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1014 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/1f1cdffc-205e-4c56-ace5-bae1ca4ec2ab"" target=""_blank"">https://opencontext.org/subjects/1f1cdffc-205e-4c56-ace5-bae1ca4ec2ab</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2057z754"">https://n2t.net/ark:/28722/k2057z754</a>"
297f9893-8307-48c8-bd6e-8eb3f15b093a,AIA 1015,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1015 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/297f9893-8307-48c8-bd6e-8eb3f15b093a> ARK (Archive): https://n2t.net/ark:/28722/k23x8p202","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1015 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/297f9893-8307-48c8-bd6e-8eb3f15b093a> ARK (Archive): https://n2t.net/ark:/28722/k23x8p202","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1015 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/297f9893-8307-48c8-bd6e-8eb3f15b093a"" target=""_blank"">https://opencontext.org/subjects/297f9893-8307-48c8-bd6e-8eb3f15b093a</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k23x8p202"">https://n2t.net/ark:/28722/k23x8p202</a>"
e8923c4d-f2fb-4958-ae0b-92c9ceb2705e,AIA 1016,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1016 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/e8923c4d-f2fb-4958-ae0b-92c9ceb2705e> ARK (Archive): https://n2t.net/ark:/28722/k27p9cv4s","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1016 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/e8923c4d-f2fb-4958-ae0b-92c9ceb2705e> ARK (Archive): https://n2t.net/ark:/28722/k27p9cv4s","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1016 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/e8923c4d-f2fb-4958-ae0b-92c9ceb2705e"" target=""_blank"">https://opencontext.org/subjects/e8923c4d-f2fb-4958-ae0b-92c9ceb2705e</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k27p9cv4s"">https://n2t.net/ark:/28722/k27p9cv4s</a>"
1096ebf3-5dae-4f66-910f-af4378cf481c,AIA 1017,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1017 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/1096ebf3-5dae-4f66-910f-af4378cf481c> ARK (Archive): https://n2t.net/ark:/28722/k2cg03n6h","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1017 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/1096ebf3-5dae-4f66-910f-af4378cf481c> ARK (Archive): https://n2t.net/ark:/28722/k2cg03n6h","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1017 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/1096ebf3-5dae-4f66-910f-af4378cf481c"" target=""_blank"">https://opencontext.org/subjects/1096ebf3-5dae-4f66-910f-af4378cf481c</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2cg03n6h"">https://n2t.net/ark:/28722/k2cg03n6h</a>"
4580210a-9380-4623-a24a-e697edba0a10,AIA 1018,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1018 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/4580210a-9380-4623-a24a-e697edba0a10> ARK (Archive): https://n2t.net/ark:/28722/k2h70tf89","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1018 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/4580210a-9380-4623-a24a-e697edba0a10> ARK (Archive): https://n2t.net/ark:/28722/k2h70tf89","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1018 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/4580210a-9380-4623-a24a-e697edba0a10"" target=""_blank"">https://opencontext.org/subjects/4580210a-9380-4623-a24a-e697edba0a10</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2h70tf89"">https://n2t.net/ark:/28722/k2h70tf89</a>"
f1f23505-0285-4fbb-b5ee-8727e33f9eac,AIA 1019,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1019 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/f1f23505-0285-4fbb-b5ee-8727e33f9eac> ARK (Archive): https://n2t.net/ark:/28722/k2n01j83j","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1019 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/f1f23505-0285-4fbb-b5ee-8727e33f9eac> ARK (Archive): https://n2t.net/ark:/28722/k2n01j83j","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1019 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/f1f23505-0285-4fbb-b5ee-8727e33f9eac"" target=""_blank"">https://opencontext.org/subjects/f1f23505-0285-4fbb-b5ee-8727e33f9eac</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2n01j83j"">https://n2t.net/ark:/28722/k2n01j83j</a>"
00865f7d-3486-41c3-9f2a-107de625b3a2,AIA 1020,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1020 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/00865f7d-3486-41c3-9f2a-107de625b3a2> ARK (Archive): https://n2t.net/ark:/28722/k2rr2827c","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1020 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/00865f7d-3486-41c3-9f2a-107de625b3a2> ARK (Archive): https://n2t.net/ark:/28722/k2rr2827c","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1020 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/00865f7d-3486-41c3-9f2a-107de625b3a2"" target=""_blank"">https://opencontext.org/subjects/00865f7d-3486-41c3-9f2a-107de625b3a2</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2rr2827c"">https://n2t.net/ark:/28722/k2rr2827c</a>"
dba81c74-0e23-4033-baa6-30a6c48eae91,AIA 1021,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1021 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/dba81c74-0e23-4033-baa6-30a6c48eae91> ARK (Archive): https://n2t.net/ark:/28722/k2wd48g98","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1021 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/dba81c74-0e23-4033-baa6-30a6c48eae91> ARK (Archive): https://n2t.net/ark:/28722/k2wd48g98","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1021 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/dba81c74-0e23-4033-baa6-30a6c48eae91"" target=""_blank"">https://opencontext.org/subjects/dba81c74-0e23-4033-baa6-30a6c48eae91</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2wd48g98"">https://n2t.net/ark:/28722/k2wd48g98</a>"
145481e7-2962-4c3f-946c-f66e9b6acaab,AIA 1022,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1022 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/145481e7-2962-4c3f-946c-f66e9b6acaab> ARK (Archive): https://n2t.net/ark:/28722/k2155045r","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1022 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/145481e7-2962-4c3f-946c-f66e9b6acaab> ARK (Archive): https://n2t.net/ark:/28722/k2155045r","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1022 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/145481e7-2962-4c3f-946c-f66e9b6acaab"" target=""_blank"">https://opencontext.org/subjects/145481e7-2962-4c3f-946c-f66e9b6acaab</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2155045r"">https://n2t.net/ark:/28722/k2155045r</a>"
b89efa11-76c3-45ba-bf2f-873c540190c7,AIA 1023,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1023 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/b89efa11-76c3-45ba-bf2f-873c540190c7> ARK (Archive): https://n2t.net/ark:/28722/k24x5px9s","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1023 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/b89efa11-76c3-45ba-bf2f-873c540190c7> ARK (Archive): https://n2t.net/ark:/28722/k24x5px9s","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1023 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/b89efa11-76c3-45ba-bf2f-873c540190c7"" target=""_blank"">https://opencontext.org/subjects/b89efa11-76c3-45ba-bf2f-873c540190c7</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k24x5px9s"">https://n2t.net/ark:/28722/k24x5px9s</a>"
a5da52ef-7988-4e99-9fe5-dc4ed4b61db3,AIA 1024,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1024 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/a5da52ef-7988-4e99-9fe5-dc4ed4b61db3> ARK (Archive): https://n2t.net/ark:/28722/k28p6dr22","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1024 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/a5da52ef-7988-4e99-9fe5-dc4ed4b61db3> ARK (Archive): https://n2t.net/ark:/28722/k28p6dr22","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1024 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/a5da52ef-7988-4e99-9fe5-dc4ed4b61db3"" target=""_blank"">https://opencontext.org/subjects/a5da52ef-7988-4e99-9fe5-dc4ed4b61db3</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k28p6dr22"">https://n2t.net/ark:/28722/k28p6dr22</a>"
219d71ec-b032-46c8-971c-f73aac0381a3,AIA 1025,"Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1025 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/219d71ec-b032-46c8-971c-f73aac0381a3> ARK (Archive): https://n2t.net/ark:/28722/k2df74j5q","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1025 from Asia/Turkey/Troy"", in LBA-IA Ceramic Compositional Data from Troy. <https://opencontext.org/subjects/219d71ec-b032-46c8-971c-f73aac0381a3> ARK (Archive): https://n2t.net/ark:/28722/k2df74j5q","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Pavol Hnila, Carolyn Aslan, Diane Thumm-Dograyan, Wendy Rigter, Peter Grave, Lisa Kealhofer, Ben Marsh (2020) ""AIA 1025 from Asia/Turkey/Troy"", in <em>LBA-IA Ceramic Compositional Data from Troy</em>. Open Context: <a href=""https://opencontext.org/subjects/219d71ec-b032-46c8-971c-f73aac0381a3"" target=""_blank"">https://opencontext.org/subjects/219d71ec-b032-46c8-971c-f73aac0381a3</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2df74j5q"">https://n2t.net/ark:/28722/k2df74j5q</a>"
